HTTrack3.48-21+htsswf+htsjava launched on Wed, 08 Jul 2015 14:37:31 at http://www.alljapaneseallthetime.com/blog/all-japanese-all-the-time-ajatt-how-to-learn-japanese-on-your-own-having-fun-and-to-fluency +*.png +*.gif +*.jpg +*.jpeg +*.css +*.js -ad.doubleclick.net/* -mime:application/foobar
(winhttrack -qwC2%Ps2u1%s%uN0%I0p3DaK0H0%kf2A25000%f#f -F "Mozilla/4.5 (compatible; HTTrack 3.0x; Windows 98)" -%F "<!-- Mirrored from %s%s by HTTrack Website Copier/3.x [XR&CO'2014], %s -->" -%l "ja, en, *" http://www.alljapaneseallthetime.com/blog/all-japanese-all-the-time-ajatt-how-to-learn-japanese-on-your-own-having-fun-and-to-fluency -O1 "C:\Users\Matt\Desktop\AJTT\AJATT" +*.png +*.gif +*.jpg +*.jpeg +*.css +*.js -ad.doubleclick.net/* -mime:application/foobar )

Information, Warnings and Errors reported for this mirror:
note:	the hts-log.txt file, and hts-cache folder, may contain sensitive information,
	such as username/password authentication for websites mirrored in this project
	do not share these files/folders if you want these information to remain private

17:27:42	Error: 	Unable to save file C:/Users/Matt/Desktop/AJTT/AJATT/www.alljapaneseallthetime.com/blog/tag/加dd-新ew-札ag/feed: No such file or directory
17:27:42	Warning: 	file not stored in cache due to bogus state (broken size, expected 11332 got 0): www.alljapaneseallthetime.com/blog/tag/加dd-新ew-札ag/feed
17:28:56	Error: 	"Not Found" (404) at link www.alljapaneseallthetime.com/blog/old-ss-bb-signup (from www.alljapaneseallthetime.com/blog/are-you-a-three-day-monk)
17:29:15	Error: 	Unable to save file C:/Users/Matt/Desktop/AJTT/AJATT/www.alljapaneseallthetime.com/blog/how-to-read-out-the-things-that-aren’t-written-in-japanese-military-style-numerals/feed: No such file or directory
17:29:15	Warning: 	file not stored in cache due to bogus state (broken size, expected 11753 got 0): www.alljapaneseallthetime.com/blog/how-to-read-out-the-things-that-aren’t-written-in-japanese-military-style-numerals/feed
17:29:57	Error: 	"Not Found" (404) at link www.alljapaneseallthetime.com/blog/silverspoon-7-0-neutrino-the-legal-addiction-that-people-will-praise-you-for (from www.alljapaneseallthetime.com/blog/the-language-learners-prayer)
17:30:01	Warning: 	Retry after error -4 (Incorrect length (0 Bytes, 5756 expected)) at link www.alljapaneseallthetime.com/blog/the-eternal-sorrow-of-the-intermediate-learner-“are-we-there-yet”-syndrome/feed (from www.alljapaneseallthetime.com/blog/the-eternal-sorrow-of-the-intermediate-learner-“are-we-there-yet”-syndrome)
17:32:57	Error: 	"Not Found" (404) at link www.alljapaneseallthetime.com/blog/dick-and-jane-episode-12 (from www.alljapaneseallthetime.com/blog/practice-dont-beat-yourself-up)
17:33:24	Error: 	Unable to save file C:/Users/Matt/Desktop/AJTT/AJATT/www.alljapaneseallthetime.com/blog/日本のテレビが変/feed: No such file or directory
17:33:24	Warning: 	file not stored in cache due to bogus state (broken size, expected 2833 got 0): www.alljapaneseallthetime.com/blog/日本のテレビが変/feed
17:33:34	Error: 	Unable to save file C:/Users/Matt/Desktop/AJTT/AJATT/www.alljapaneseallthetime.com/blog/why-i’m-in-love-with-my-japanese-japanese-dictionary/feed: No such file or directory
17:33:34	Warning: 	file not stored in cache due to bogus state (broken size, expected 7592 got 0): www.alljapaneseallthetime.com/blog/why-i’m-in-love-with-my-japanese-japanese-dictionary/feed
17:38:24	Error: 	Unable to save file C:/Users/Matt/Desktop/AJTT/AJATT/www.alljapaneseallthetime.com/blog/too-much-technique-too-little-volume-それ以前の問題/feed: No such file or directory
17:38:24	Warning: 	file not stored in cache due to bogus state (broken size, expected 4570 got 0): www.alljapaneseallthetime.com/blog/too-much-technique-too-little-volume-それ以前の問題/feed
17:43:52	Error: 	Unable to save file C:/Users/Matt/Desktop/AJTT/AJATT/www.alljapaneseallthetime.com/blog/racism-in-japan-人種差別大國日本？/feed: No such file or directory
17:43:52	Warning: 	file not stored in cache due to bogus state (broken size, expected 11492 got 0): www.alljapaneseallthetime.com/blog/racism-in-japan-人種差別大國日本？/feed
17:44:33	Error: 	Unable to save file C:/Users/Matt/Desktop/AJTT/AJATT/www.alljapaneseallthetime.com/blog/unclean-why-would-ajatt-do-a-tie-in-with-other-people’s-stuff/feed: No such file or directory
17:44:33	Warning: 	file not stored in cache due to bogus state (broken size, expected 2615 got 0): www.alljapaneseallthetime.com/blog/unclean-why-would-ajatt-do-a-tie-in-with-other-people’s-stuff/feed
17:50:45	Warning: 	Moved Permanently for www.alljapaneseallthetime.com/blog/about/overview-page/
17:50:45	Warning: 	File has moved from www.alljapaneseallthetime.com/blog/about/overview-page/ to http://www.alljapaneseallthetime.com/blog/about/overview-page
17:51:44	Warning: 	Retry after error -4 (Incorrect length (0 Bytes, 9962 expected)) at link www.alljapaneseallthetime.com/blog/compromise-maintaining-your-immersion-environment-without-completely-alienating-your-fellows…or-yourself/feed (from www.alljapaneseallthetime.com/blog/compromise-maintaining-your-immersion-environment-without-completely-alienating-your-fellows…or-yourself)
17:53:10	Error: 	Unable to save file C:/Users/Matt/Desktop/AJTT/AJATT/www.alljapaneseallthetime.com/blog/ジブリ、嫌い/feed: No such file or directory
17:53:10	Warning: 	file not stored in cache due to bogus state (broken size, expected 6203 got 0): www.alljapaneseallthetime.com/blog/ジブリ、嫌い/feed
17:53:50	Error: 	Unable to save file C:/Users/Matt/Desktop/AJTT/AJATT/www.alljapaneseallthetime.com/blog/book-recommendation-怨み屋本舗-uramiya-honpo/feed: No such file or directory
17:53:50	Warning: 	file not stored in cache due to bogus state (broken size, expected 3351 got 0): www.alljapaneseallthetime.com/blog/book-recommendation-怨み屋本舗-uramiya-honpo/feed
